Subject,Block,Trial,Valence,Exposure,Action,Robot,Rune,Color,Correct,Choice,RT,Accuracy,Sham,Outcome,TotalKeys
y6mtiyl0fovt18hy2cyjyhtf,1,117,Win,30,No-Go,NGW,rune_01_ger,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,1,118,Win,30,Go,GW,rune_01_ear,yellow,1,1,0.338,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,1,119,Lose,30,No-Go,NGAL,rune_01_yr,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,1,120,Lose,30,Go,GAL,rune_01_ingwaz,blue,1,1,0.629,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,121,Lose,31,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,122,Win,31,Go,GW,rune_02_haglaz,yellow,1,1,0.52,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,123,Win,31,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,124,Lose,31,Go,GAL,rune_02_cen,blue,1,1,0.664,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,125,Lose,32,Go,GAL,rune_02_cen,blue,1,1,0.584,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,126,Win,32,No-Go,NGW,rune_02_os,yellow,0,1,0.845,0,0.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,127,Win,32,Go,GW,rune_02_haglaz,yellow,1,1,0.577,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,128,Lose,32,No-Go,NGAL,rune_02_raido,blue,0,1,0.752,0,0.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,129,Win,33,No-Go,NGW,rune_02_os,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,2,130,Win,33,Go,GW,rune_02_haglaz,yellow,1,1,0.53,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,131,Lose,33,Go,GAL,rune_02_cen,blue,1,1,0.553,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,132,Lose,33,No-Go,NGAL,rune_02_raido,blue,0,1,0.88,0,0.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,133,Win,34,Go,GW,rune_02_haglaz,yellow,1,1,0.422,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,134,Win,34,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,135,Lose,34,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,136,Lose,34,Go,GAL,rune_02_cen,blue,1,1,0.63,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,137,Win,35,Go,GW,rune_02_haglaz,yellow,1,1,0.458,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,138,Lose,35,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,139,Lose,35,Go,GAL,rune_02_cen,blue,1,1,0.638,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,140,Win,35,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,141,Lose,36,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,142,Lose,36,Go,GAL,rune_02_cen,blue,1,1,0.554,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,143,Win,36,Go,GW,rune_02_haglaz,yellow,1,1,0.471,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,144,Win,36,No-Go,NGW,rune_02_os,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,2,145,Win,37,Go,GW,rune_02_haglaz,yellow,1,1,0.438,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,146,Win,37,No-Go,NGW,rune_02_os,yellow,0,1,0.816,0,0.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,147,Lose,37,No-Go,NGAL,rune_02_raido,blue,0,1,0.721,0,0.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,148,Lose,37,Go,GAL,rune_02_cen,blue,1,1,0.48,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,149,Lose,38,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,150,Win,38,Go,GW,rune_02_haglaz,yellow,1,1,0.473,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,151,Win,38,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,152,Lose,38,Go,GAL,rune_02_cen,blue,1,1,0.501,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,153,Lose,39,Go,GAL,rune_02_cen,blue,1,1,0.652,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,154,Win,39,Go,GW,rune_02_haglaz,yellow,1,1,0.473,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,155,Win,39,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,156,Lose,39,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,157,Win,40,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,158,Lose,40,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,159,Lose,40,Go,GAL,rune_02_cen,blue,1,1,0.578,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,160,Win,40,Go,GW,rune_02_haglaz,yellow,1,1,0.577,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,161,Win,41,No-Go,NGW,rune_02_os,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,2,162,Lose,41,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,163,Lose,41,Go,GAL,rune_02_cen,blue,1,1,0.34,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,164,Win,41,Go,GW,rune_02_haglaz,yellow,1,1,0.488,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,165,Win,42,Go,GW,rune_02_haglaz,yellow,1,1,0.699,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,166,Lose,42,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,167,Lose,42,Go,GAL,rune_02_cen,blue,1,1,0.53,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,168,Win,42,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,169,Win,43,Go,GW,rune_02_haglaz,yellow,1,1,0.474,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,170,Win,43,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,171,Lose,43,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,172,Lose,43,Go,GAL,rune_02_cen,blue,1,1,0.444,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,173,Lose,44,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,174,Win,44,Go,GW,rune_02_haglaz,yellow,1,1,0.443,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,175,Lose,44,Go,GAL,rune_02_cen,blue,1,1,0.716,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,176,Win,44,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,177,Win,45,Go,GW,rune_02_haglaz,yellow,1,1,0.398,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,178,Lose,45,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,179,Lose,45,Go,GAL,rune_02_cen,blue,1,1,0.452,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,180,Win,45,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,181,Lose,46,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,182,Lose,46,Go,GAL,rune_02_cen,blue,1,1,0.512,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,183,Win,46,No-Go,NGW,rune_02_os,yellow,0,1,0.353,0,1.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,184,Win,46,Go,GW,rune_02_haglaz,yellow,1,1,0.359,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,185,Win,47,Go,GW,rune_02_haglaz,yellow,1,1,0.618,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,186,Win,47,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,187,Lose,47,Go,GAL,rune_02_cen,blue,1,1,0.497,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,188,Lose,47,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,189,Lose,48,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,190,Win,48,Go,GW,rune_02_haglaz,yellow,1,1,0.482,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,191,Lose,48,Go,GAL,rune_02_cen,blue,1,1,0.466,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,192,Win,48,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,193,Win,49,Go,GW,rune_02_haglaz,yellow,1,1,0.405,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,194,Lose,49,Go,GAL,rune_02_cen,blue,1,1,0.509,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,195,Win,49,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,196,Lose,49,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,197,Lose,50,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,198,Win,50,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,199,Lose,50,Go,GAL,rune_02_cen,blue,1,1,0.603,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,200,Win,50,Go,GW,rune_02_haglaz,yellow,1,1,0.609,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,201,Lose,51,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,202,Win,51,Go,GW,rune_02_haglaz,yellow,1,1,0.468,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,203,Lose,51,Go,GAL,rune_02_cen,blue,1,1,0.57,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,204,Win,51,No-Go,NGW,rune_02_os,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,2,205,Win,52,Go,GW,rune_02_haglaz,yellow,1,1,0.49,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,206,Lose,52,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,207,Lose,52,Go,GAL,rune_02_cen,blue,1,1,0.561,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,208,Win,52,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,209,Lose,53,Go,GAL,rune_02_cen,blue,1,1,0.611,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,210,Lose,53,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,211,Win,53,Go,GW,rune_02_haglaz,yellow,1,1,0.614,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,212,Win,53,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,213,Lose,54,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,214,Win,54,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,215,Lose,54,Go,GAL,rune_02_cen,blue,1,1,0.477,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,216,Win,54,Go,GW,rune_02_haglaz,yellow,1,1,0.548,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,217,Win,55,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,218,Win,55,Go,GW,rune_02_haglaz,yellow,1,1,0.475,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,219,Lose,55,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,220,Lose,55,Go,GAL,rune_02_cen,blue,1,1,0.37,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,221,Win,56,Go,GW,rune_02_haglaz,yellow,1,1,0.598,1,1.0,+1,1
y6mtiyl0fovt18hy2cyjyhtf,2,222,Lose,56,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,223,Lose,56,Go,GAL,rune_02_cen,blue,1,1,0.804,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,224,Win,56,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,225,Lose,57,Go,GAL,rune_02_cen,blue,1,1,0.625,1,1.0,-10,1
y6mtiyl0fovt18hy2cyjyhtf,2,226,Win,57,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,227,Lose,57,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,228,Win,57,Go,GW,rune_02_haglaz,yellow,1,1,0.4,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,229,Lose,58,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,230,Win,58,Go,GW,rune_02_haglaz,yellow,1,1,0.384,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,231,Win,58,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,232,Lose,58,Go,GAL,rune_02_cen,blue,1,1,0.662,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,233,Win,59,Go,GW,rune_02_haglaz,yellow,1,1,0.576,1,0.0,+10,1
y6mtiyl0fovt18hy2cyjyhtf,2,234,Lose,59,No-Go,NGAL,rune_02_raido,blue,0,0,,1,1.0,-10,0
y6mtiyl0fovt18hy2cyjyhtf,2,235,Lose,59,Go,GAL,rune_02_cen,blue,1,1,0.492,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,236,Win,59,No-Go,NGW,rune_02_os,yellow,0,0,,1,0.0,+10,0
y6mtiyl0fovt18hy2cyjyhtf,2,237,Lose,60,No-Go,NGAL,rune_02_raido,blue,0,0,,1,0.0,-1,0
y6mtiyl0fovt18hy2cyjyhtf,2,238,Win,60,No-Go,NGW,rune_02_os,yellow,0,0,,1,1.0,+1,0
y6mtiyl0fovt18hy2cyjyhtf,2,239,Lose,60,Go,GAL,rune_02_cen,blue,1,1,0.571,1,0.0,-1,1
y6mtiyl0fovt18hy2cyjyhtf,2,240,Win,60,Go,GW,rune_02_haglaz,yellow,1,1,0.476,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,1,Lose,1,Go,GAL,rune_01_ear,yellow,1,1,0.137,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,2,Lose,1,No-Go,NGAL,rune_01_ingwaz,yellow,0,1,0.073,0,0.0,-10,1
yewselly2twm866hfeimbufp,1,3,Win,1,Go,GW,rune_01_ger,blue,1,1,0.446,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,4,Win,1,No-Go,NGW,rune_01_yr,blue,0,1,0.358,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,5,Lose,2,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,1.0,-10,0
yewselly2twm866hfeimbufp,1,6,Win,2,No-Go,NGW,rune_01_yr,blue,0,1,0.925,0,0.0,+1,2
yewselly2twm866hfeimbufp,1,7,Lose,2,Go,GAL,rune_01_ear,yellow,1,1,0.806,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,8,Win,2,Go,GW,rune_01_ger,blue,1,1,0.438,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,9,Win,3,Go,GW,rune_01_ger,blue,1,1,0.54,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,10,Lose,3,Go,GAL,rune_01_ear,yellow,1,0,,0,0.0,-10,0
yewselly2twm866hfeimbufp,1,11,Lose,3,No-Go,NGAL,rune_01_ingwaz,yellow,0,1,0.178,0,0.0,-10,1
yewselly2twm866hfeimbufp,1,12,Win,3,No-Go,NGW,rune_01_yr,blue,0,1,0.559,0,1.0,+10,2
yewselly2twm866hfeimbufp,1,13,Win,4,Go,GW,rune_01_ger,blue,1,1,0.73,1,1.0,+1,2
yewselly2twm866hfeimbufp,1,14,Lose,4,Go,GAL,rune_01_ear,yellow,1,1,0.711,1,1.0,-10,1
yewselly2twm866hfeimbufp,1,15,Win,4,No-Go,NGW,rune_01_yr,blue,0,1,0.512,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,16,Lose,4,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,17,Win,5,Go,GW,rune_01_ger,blue,1,1,0.664,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,18,Win,5,No-Go,NGW,rune_01_yr,blue,0,1,1.033,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,19,Lose,5,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,20,Lose,5,Go,GAL,rune_01_ear,yellow,1,0,,0,0.0,-10,0
yewselly2twm866hfeimbufp,1,21,Win,6,Go,GW,rune_01_ger,blue,1,1,0.744,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,22,Lose,6,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,23,Lose,6,Go,GAL,rune_01_ear,yellow,1,0,,0,0.0,-10,0
yewselly2twm866hfeimbufp,1,24,Win,6,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,25,Win,7,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,26,Win,7,Go,GW,rune_01_ger,blue,1,1,0.658,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,27,Lose,7,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,28,Lose,7,Go,GAL,rune_01_ear,yellow,1,1,0.74,1,1.0,-10,1
yewselly2twm866hfeimbufp,1,29,Win,8,Go,GW,rune_01_ger,blue,1,1,0.626,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,30,Lose,8,Go,GAL,rune_01_ear,yellow,1,1,0.902,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,31,Win,8,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,32,Lose,8,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,33,Lose,9,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,34,Win,9,Go,GW,rune_01_ger,blue,1,1,0.65,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,35,Lose,9,Go,GAL,rune_01_ear,yellow,1,0,,0,0.0,-10,0
yewselly2twm866hfeimbufp,1,36,Win,9,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,37,Lose,10,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,1.0,-10,0
yewselly2twm866hfeimbufp,1,38,Win,10,No-Go,NGW,rune_01_yr,blue,0,0,,1,1.0,+1,0
yewselly2twm866hfeimbufp,1,39,Lose,10,Go,GAL,rune_01_ear,yellow,1,1,0.747,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,40,Win,10,Go,GW,rune_01_ger,blue,1,1,0.54,1,1.0,+1,1
yewselly2twm866hfeimbufp,1,41,Win,11,Go,GW,rune_01_ger,blue,1,1,0.505,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,42,Lose,11,Go,GAL,rune_01_ear,yellow,1,1,0.781,1,1.0,-10,1
yewselly2twm866hfeimbufp,1,43,Win,11,No-Go,NGW,rune_01_yr,blue,0,1,0.744,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,44,Lose,11,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,45,Lose,12,Go,GAL,rune_01_ear,yellow,1,1,0.692,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,46,Lose,12,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,1.0,-10,0
yewselly2twm866hfeimbufp,1,47,Win,12,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,48,Win,12,Go,GW,rune_01_ger,blue,1,1,0.495,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,49,Win,13,No-Go,NGW,rune_01_yr,blue,0,1,0.855,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,50,Win,13,Go,GW,rune_01_ger,blue,1,1,0.584,1,1.0,+1,1
yewselly2twm866hfeimbufp,1,51,Lose,13,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,52,Lose,13,Go,GAL,rune_01_ear,yellow,1,1,0.615,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,53,Lose,14,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,54,Win,14,Go,GW,rune_01_ger,blue,1,1,0.594,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,55,Lose,14,Go,GAL,rune_01_ear,yellow,1,1,0.936,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,56,Win,14,No-Go,NGW,rune_01_yr,blue,0,1,1.097,0,1.0,+10,1
yewselly2twm866hfeimbufp,1,57,Lose,15,Go,GAL,rune_01_ear,yellow,1,1,0.89,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,58,Win,15,Go,GW,rune_01_ger,blue,1,1,0.622,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,59,Win,15,No-Go,NGW,rune_01_yr,blue,0,1,0.665,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,60,Lose,15,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,61,Win,16,No-Go,NGW,rune_01_yr,blue,0,1,0.822,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,62,Lose,16,Go,GAL,rune_01_ear,yellow,1,1,0.631,1,1.0,-10,1
yewselly2twm866hfeimbufp,1,63,Lose,16,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,64,Win,16,Go,GW,rune_01_ger,blue,1,1,0.603,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,65,Win,17,Go,GW,rune_01_ger,blue,1,1,0.608,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,66,Win,17,No-Go,NGW,rune_01_yr,blue,0,1,0.642,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,67,Lose,17,Go,GAL,rune_01_ear,yellow,1,1,0.666,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,68,Lose,17,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,1.0,-10,0
yewselly2twm866hfeimbufp,1,69,Win,18,Go,GW,rune_01_ger,blue,1,1,0.655,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,70,Lose,18,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,71,Lose,18,Go,GAL,rune_01_ear,yellow,1,1,0.734,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,72,Win,18,No-Go,NGW,rune_01_yr,blue,0,1,0.975,0,1.0,+10,1
yewselly2twm866hfeimbufp,1,73,Win,19,No-Go,NGW,rune_01_yr,blue,0,1,0.608,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,74,Win,19,Go,GW,rune_01_ger,blue,1,1,0.544,1,0.0,+10,1
yewselly2twm866hfeimbufp,1,75,Lose,19,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,76,Lose,19,Go,GAL,rune_01_ear,yellow,1,1,0.649,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,77,Win,20,No-Go,NGW,rune_01_yr,blue,0,0,,1,0.0,+10,0
yewselly2twm866hfeimbufp,1,78,Lose,20,Go,GAL,rune_01_ear,yellow,1,1,0.798,1,0.0,-1,1
yewselly2twm866hfeimbufp,1,79,Win,20,Go,GW,rune_01_ger,blue,1,1,0.601,1,1.0,+1,1
yewselly2twm866hfeimbufp,1,80,Lose,20,No-Go,NGAL,rune_01_ingwaz,yellow,0,0,,1,0.0,-1,0
yewselly2twm866hfeimbufp,1,81,Win,21,No-Go,NGW,rune_01_yr,blue,0,1,0.927,0,0.0,+1,1
yewselly2twm866hfeimbufp,1,82,Win,21,Go,GW,rune_01_ger,blue,1,1,0.809,1,0.0,+10,1
