subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
09byk3dg92is9b06rwaybmoh,3,2,3a,215,4,5,win,no-go,ngw,Y,elianto,0,1,0.68,0,1.0,+10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,216,2,7,lose,go,gal,R,elianto,1,1,0.902,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,217,3,7,lose,go,gal,R,elianto,1,1,0.571,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,218,7,3,win,go,gw,H,elianto,1,1,0.666,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,219,5,5,win,no-go,ngw,Y,elianto,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,220,3,10,lose,no-go,ngal,M,elianto,0,0,,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,221,4,10,lose,no-go,ngal,M,elianto,0,1,0.869,0,1.0,-1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,222,8,3,win,go,gw,H,elianto,1,1,0.855,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,223,6,5,win,no-go,ngw,Y,elianto,0,1,0.742,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,224,4,7,lose,go,gal,R,elianto,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,225,5,7,lose,go,gal,R,elianto,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,226,7,5,win,no-go,ngw,Y,elianto,0,1,0.473,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,227,5,10,lose,no-go,ngal,M,elianto,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,3,2,3a,228,9,3,win,go,gw,H,elianto,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,3,2,3a,229,10,3,win,go,gw,H,elianto,1,1,0.611,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,230,6,7,lose,go,gal,R,elianto,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,231,8,5,win,no-go,ngw,Y,elianto,0,1,0.153,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,232,6,10,lose,no-go,ngal,M,elianto,0,0,,1,1.0,-10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,233,7,7,lose,go,gal,R,elianto,1,1,0.812,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,234,9,5,win,no-go,ngw,Y,elianto,0,1,0.322,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,235,11,3,win,go,gw,H,elianto,1,1,0.627,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,3,2,3a,236,7,10,lose,no-go,ngal,M,elianto,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,3,2,3a,237,10,5,win,no-go,ngw,Y,elianto,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,3,2,3a,238,8,10,lose,no-go,ngal,M,elianto,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,3,2,3a,239,8,7,lose,go,gal,R,elianto,1,1,1.214,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,3,2,3a,240,12,3,win,go,gw,H,elianto,1,1,0.621,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,1,1,8,lose,go,gal,R,elianto,1,1,0.659,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,2,1,1,win,go,gw,H,elianto,1,1,1.024,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,3,1,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,4,1,4,win,no-go,ngw,M,elianto,0,1,0.995,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,5,2,8,lose,go,gal,R,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,6,2,1,win,go,gw,H,elianto,1,1,0.906,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,7,2,4,win,no-go,ngw,M,elianto,0,1,0.899,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,8,2,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,9,3,1,win,go,gw,H,elianto,1,1,0.818,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,10,3,8,lose,go,gal,R,elianto,1,1,1.181,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,11,3,4,win,no-go,ngw,M,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,12,3,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,13,4,8,lose,go,gal,R,elianto,1,1,0.809,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,14,4,1,win,go,gw,H,elianto,1,1,1.02,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,15,4,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,16,4,4,win,no-go,ngw,M,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,17,5,1,win,go,gw,H,elianto,1,1,1.172,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,18,5,4,win,no-go,ngw,M,elianto,0,1,1.148,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,19,5,8,lose,go,gal,R,elianto,1,1,1.163,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,20,5,12,lose,no-go,ngal,Y,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,21,6,1,win,go,gw,H,elianto,1,1,0.991,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,22,6,12,lose,no-go,ngal,Y,elianto,0,1,1.051,0,1.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,23,6,8,lose,go,gal,R,elianto,1,1,0.515,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,24,6,4,win,no-go,ngw,M,elianto,0,1,0.97,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,25,7,12,lose,no-go,ngal,Y,elianto,0,1,0.891,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,26,7,8,lose,go,gal,R,elianto,1,1,0.685,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,27,7,4,win,no-go,ngw,M,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,28,7,1,win,go,gw,H,elianto,1,0,,0,1.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,29,8,1,win,go,gw,H,elianto,1,1,0.725,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,30,8,8,lose,go,gal,R,elianto,1,1,0.966,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,31,8,4,win,no-go,ngw,M,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,32,8,12,lose,no-go,ngal,Y,elianto,0,1,0.89,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,33,1,9,lose,go,gal,Z,elianto,1,1,0.922,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,34,9,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,35,9,8,lose,go,gal,R,elianto,1,1,0.832,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,36,1,11,lose,no-go,ngal,C,elianto,0,1,0.998,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,37,10,12,lose,no-go,ngal,Y,elianto,0,1,1.268,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,38,10,8,lose,go,gal,R,elianto,1,1,0.599,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,39,2,9,lose,go,gal,Z,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,40,2,11,lose,no-go,ngal,C,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,41,1,6,win,no-go,ngw,B,elianto,0,1,0.784,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,42,11,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,43,3,9,lose,go,gal,Z,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,44,3,11,lose,no-go,ngal,C,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,45,4,9,lose,go,gal,Z,elianto,1,1,0.75,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,46,4,11,lose,no-go,ngal,C,elianto,0,1,0.549,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,47,2,6,win,no-go,ngw,B,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,48,12,12,lose,no-go,ngal,Y,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,49,5,11,lose,no-go,ngal,C,elianto,0,1,0.904,0,1.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,50,5,9,lose,go,gal,Z,elianto,1,1,1.006,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,51,1,2,win,go,gw,T,elianto,1,0,,0,1.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,52,3,6,win,no-go,ngw,B,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,53,6,9,lose,go,gal,Z,elianto,1,1,1.071,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,54,6,11,lose,no-go,ngal,C,elianto,0,1,0.987,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,55,4,6,win,no-go,ngw,B,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,56,2,2,win,go,gw,T,elianto,1,0,,0,0.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,57,3,2,win,go,gw,T,elianto,1,1,0.563,1,1.0,+1,2
1ahxnduc1fr21fpplm87wkk6,3,1,3a,58,7,9,lose,go,gal,Z,elianto,1,1,1.079,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,59,5,6,win,no-go,ngw,B,elianto,0,1,0.984,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,60,7,11,lose,no-go,ngal,C,elianto,0,1,0.948,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,61,8,9,lose,go,gal,Z,elianto,1,1,0.918,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,62,8,11,lose,no-go,ngal,C,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,63,4,2,win,go,gw,T,elianto,1,1,1.066,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,64,6,6,win,no-go,ngw,B,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,65,9,11,lose,no-go,ngal,C,elianto,0,1,0.882,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,66,5,2,win,go,gw,T,elianto,1,0,,0,0.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,67,9,9,lose,go,gal,Z,elianto,1,1,0.946,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,68,7,6,win,no-go,ngw,B,elianto,0,1,0.955,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,69,10,9,lose,go,gal,Z,elianto,1,1,0.836,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,70,8,6,win,no-go,ngw,B,elianto,0,1,0.853,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,71,10,11,lose,no-go,ngal,C,elianto,0,1,0.787,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,72,6,2,win,go,gw,T,elianto,1,1,0.974,1,1.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,73,11,9,lose,go,gal,Z,elianto,1,1,0.747,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,74,9,6,win,no-go,ngw,B,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,75,1,3,win,go,gw,X,elianto,1,1,1.158,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,76,7,2,win,go,gw,T,elianto,1,1,0.935,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,77,10,6,win,no-go,ngw,B,elianto,0,1,0.778,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,78,12,9,lose,go,gal,Z,elianto,1,1,0.781,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,79,8,2,win,go,gw,T,elianto,1,1,0.756,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,80,2,3,win,go,gw,X,elianto,1,1,0.63,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,81,9,2,win,go,gw,T,elianto,1,1,0.772,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,82,3,3,win,go,gw,X,elianto,1,1,0.714,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,83,1,5,win,no-go,ngw,F,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,84,11,6,win,no-go,ngw,B,elianto,0,1,0.769,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,85,2,5,win,no-go,ngw,F,elianto,0,1,1.143,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,86,4,3,win,go,gw,X,elianto,1,1,0.689,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,87,10,2,win,go,gw,T,elianto,1,1,0.777,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,88,12,6,win,no-go,ngw,B,elianto,0,1,0.798,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,89,1,7,lose,go,gal,N,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,90,5,3,win,go,gw,X,elianto,1,1,0.657,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,91,3,5,win,no-go,ngw,F,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,92,1,10,lose,no-go,ngal,Q,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,93,6,3,win,go,gw,X,elianto,1,1,0.987,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,94,4,5,win,no-go,ngw,F,elianto,0,1,0.957,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,95,2,7,lose,go,gal,N,elianto,1,1,1.028,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,96,2,10,lose,no-go,ngal,Q,elianto,0,1,0.814,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,97,7,3,win,go,gw,X,elianto,1,1,0.951,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,98,5,5,win,no-go,ngw,F,elianto,0,1,1.15,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,99,3,10,lose,no-go,ngal,Q,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,100,3,7,lose,go,gal,N,elianto,1,0,,0,1.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,101,8,3,win,go,gw,X,elianto,1,1,0.624,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,102,6,5,win,no-go,ngw,F,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,103,4,10,lose,no-go,ngal,Q,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,104,4,7,lose,go,gal,N,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,105,5,10,lose,no-go,ngal,Q,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,106,5,7,lose,go,gal,N,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,107,9,3,win,go,gw,X,elianto,1,1,0.52,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,108,7,5,win,no-go,ngw,F,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,109,6,7,lose,go,gal,N,elianto,1,0,,0,1.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,110,8,5,win,no-go,ngw,F,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,111,10,3,win,go,gw,X,elianto,1,1,0.61,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,112,6,10,lose,no-go,ngal,Q,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,113,11,3,win,go,gw,X,elianto,1,1,0.551,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,114,7,7,lose,go,gal,N,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,115,7,10,lose,no-go,ngal,Q,elianto,0,1,0.615,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,116,9,5,win,no-go,ngw,F,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,117,8,10,lose,no-go,ngal,Q,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,118,12,3,win,go,gw,X,elianto,1,1,0.543,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,1,3a,119,10,5,win,no-go,ngw,F,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,1,3a,120,8,7,lose,go,gal,N,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,121,1,15,win,go,gw,D,elianto,1,0,,0,0.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,122,1,16,win,no-go,ngw,J,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,123,1,17,win,no-go,ngw,V,elianto,0,1,0.931,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,124,1,19,lose,go,gal,K,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,125,2,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,126,2,19,lose,go,gal,K,elianto,1,1,0.798,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,127,2,15,win,go,gw,D,elianto,1,0,,0,0.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,128,2,16,win,no-go,ngw,J,elianto,0,1,0.516,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,129,3,15,win,go,gw,D,elianto,1,0,,0,0.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,130,3,16,win,no-go,ngw,J,elianto,0,1,0.53,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,131,3,19,lose,go,gal,K,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,132,3,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,133,4,16,win,no-go,ngw,J,elianto,0,1,0.923,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,134,4,19,lose,go,gal,K,elianto,1,1,0.991,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,135,4,15,win,go,gw,D,elianto,1,1,0.824,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,136,4,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,137,5,16,win,no-go,ngw,J,elianto,0,1,0.773,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,138,5,15,win,go,gw,D,elianto,1,1,0.502,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,139,5,19,lose,go,gal,K,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,140,5,17,win,no-go,ngw,V,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,141,6,15,win,go,gw,D,elianto,1,1,0.802,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,142,6,19,lose,go,gal,K,elianto,1,1,0.692,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,143,6,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,144,6,16,win,no-go,ngw,J,elianto,0,1,0.902,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,145,7,15,win,go,gw,D,elianto,1,1,0.62,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,146,7,19,lose,go,gal,K,elianto,1,1,0.872,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,147,7,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,148,7,16,win,no-go,ngw,J,elianto,0,1,0.882,0,1.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,149,8,15,win,go,gw,D,elianto,1,1,0.567,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,150,8,16,win,no-go,ngw,J,elianto,0,1,0.738,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,151,8,19,lose,go,gal,K,elianto,1,1,0.821,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,152,8,17,win,no-go,ngw,V,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,153,1,21,lose,go,gal,W,elianto,1,1,0.802,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,154,1,23,lose,no-go,ngal,E,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,155,9,17,win,no-go,ngw,V,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,156,9,15,win,go,gw,D,elianto,1,1,0.501,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,157,10,15,win,go,gw,D,elianto,1,1,0.598,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,158,10,17,win,no-go,ngw,V,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,159,2,21,lose,go,gal,W,elianto,1,1,1.051,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,160,2,23,lose,no-go,ngal,E,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,161,3,23,lose,no-go,ngal,E,elianto,0,1,1.078,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,162,11,15,win,go,gw,D,elianto,1,1,0.599,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,163,3,21,lose,go,gal,W,elianto,1,1,1.009,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,164,1,18,win,no-go,ngw,S,elianto,0,1,0.901,0,0.0,+1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,165,4,21,lose,go,gal,W,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,166,2,18,win,no-go,ngw,S,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,167,12,15,win,go,gw,D,elianto,1,1,0.591,1,0.0,+10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,168,4,23,lose,no-go,ngal,E,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,169,5,23,lose,no-go,ngal,E,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,170,3,18,win,no-go,ngw,S,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,171,5,21,lose,go,gal,W,elianto,1,1,0.695,1,0.0,-1,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,172,1,22,lose,no-go,ngal,P,elianto,0,0,,1,1.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,173,4,18,win,no-go,ngw,S,elianto,0,0,,1,1.0,+1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,174,6,23,lose,no-go,ngal,E,elianto,0,1,0.924,0,0.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,175,2,22,lose,no-go,ngal,P,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,176,6,21,lose,go,gal,W,elianto,1,0,,0,0.0,-10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,177,7,21,lose,go,gal,W,elianto,1,1,0.53,1,1.0,-10,1
1ahxnduc1fr21fpplm87wkk6,3,2,3b,178,3,22,lose,no-go,ngal,P,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,179,7,23,lose,no-go,ngal,E,elianto,0,0,,1,0.0,-1,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,180,5,18,win,no-go,ngw,S,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,181,6,18,win,no-go,ngw,S,elianto,0,0,,1,0.0,+10,0
1ahxnduc1fr21fpplm87wkk6,3,2,3b,182,4,22,lose,no-go,ngal,P,elianto,0,0,,1,0.0,-1,0
