,cond,resp,choice,fdbk_sound_off,correct,rt,subn,cuepress,cuert
129,Escape,Go,1,0.0,1.0,0.3738260269165039,98,,
130,Avoid,NoGo,0,1.0,1.0,,98,,
131,Escape,NoGo,0,1.0,1.0,,98,,
132,Avoid,Go,1,1.0,1.0,0.8424959182739258,98,,
133,Avoid,NoGo,0,1.0,1.0,,98,,
134,Avoid,Go,1,1.0,1.0,0.306751012802124,98,,
135,Escape,Go,1,1.0,1.0,0.3069329261779785,98,,
136,Escape,NoGo,0,1.0,1.0,,98,,
137,Escape,Go,1,1.0,1.0,0.3068270683288574,98,,
138,Escape,NoGo,0,0.0,1.0,,98,,
139,Escape,Go,1,1.0,1.0,0.3203260898590088,98,,
140,Avoid,NoGo,0,1.0,1.0,,98,,
141,Avoid,Go,1,1.0,1.0,0.253662109375,98,,
142,Avoid,Go,1,0.0,1.0,0.2667510509490967,98,,
143,Avoid,NoGo,0,1.0,1.0,,98,,
144,Avoid,NoGo,0,0.0,1.0,,98,,
145,Escape,Go,1,1.0,1.0,0.22661185264587402,98,,
146,Escape,Go,1,1.0,1.0,0.3069331645965576,98,,
147,Escape,NoGo,0,0.0,1.0,,98,,
148,Avoid,NoGo,0,1.0,1.0,,98,,
149,Avoid,Go,1,1.0,1.0,0.2801840305328369,98,,
150,Avoid,Go,1,1.0,1.0,0.3065500259399414,98,,
151,Escape,NoGo,0,1.0,1.0,,98,,
152,Avoid,NoGo,0,1.0,1.0,,98,,
153,Escape,NoGo,0,1.0,1.0,,98,,
154,Escape,Go,1,1.0,1.0,0.2800619602203369,98,,
155,Avoid,Go,1,1.0,1.0,0.30704307556152344,98,,
156,Escape,Go,1,0.0,1.0,0.3339118957519531,98,,
157,Avoid,NoGo,0,1.0,1.0,,98,,
158,Escape,NoGo,0,1.0,1.0,,98,,
159,Avoid,Go,1,1.0,1.0,0.8560409545898438,98,,
160,Escape,Go,1,0.0,1.0,0.2934691905975342,98,,
161,Avoid,NoGo,0,1.0,1.0,,98,,
162,Avoid,NoGo,0,1.0,1.0,,98,,
163,Escape,NoGo,0,1.0,1.0,,98,,
164,Avoid,Go,1,1.0,1.0,0.7354152202606201,98,,
165,Escape,NoGo,0,0.0,1.0,,98,,
166,Avoid,Go,1,1.0,1.0,0.30695581436157227,98,,
167,Escape,Go,1,1.0,1.0,0.2801640033721924,98,,
168,Avoid,Go,1,0.0,1.0,0.3203139305114746,98,,
169,Escape,Go,1,1.0,1.0,0.4140770435333252,98,,
170,Avoid,Go,1,1.0,1.0,0.2934889793395996,98,,
171,Avoid,NoGo,0,1.0,1.0,,98,,
172,Escape,Go,1,1.0,1.0,0.21320605278015137,98,,
173,Escape,NoGo,0,1.0,1.0,,98,,
174,Escape,NoGo,0,1.0,1.0,,98,,
175,Avoid,NoGo,0,0.0,1.0,,98,,
176,Escape,NoGo,0,1.0,1.0,,98,,
177,Avoid,NoGo,0,1.0,1.0,,98,,
178,Avoid,Go,1,1.0,1.0,0.614858865737915,98,,
179,Escape,Go,1,1.0,1.0,0.2532539367675781,98,,
180,Avoid,Go,1,0.0,1.0,0.25340890884399414,98,,
181,Escape,Go,1,1.0,1.0,0.6951441764831543,98,,
182,Escape,NoGo,0,1.0,1.0,,98,,
183,Avoid,NoGo,0,1.0,1.0,,98,,
184,Escape,Go,1,1.0,1.0,0.23987388610839844,98,,
185,Avoid,Go,1,1.0,1.0,0.28020787239074707,98,,
186,Escape,NoGo,0,1.0,1.0,,98,,
187,Escape,NoGo,0,0.0,1.0,,98,,
188,Avoid,NoGo,0,1.0,1.0,,98,,
189,Escape,Go,1,0.0,1.0,0.33373403549194336,98,,
190,Avoid,Go,1,1.0,1.0,0.2533998489379883,98,,
191,Avoid,NoGo,0,1.0,1.0,,98,,
192,Avoid,Go,1,1.0,1.0,0.2801501750946045,98,,
193,Escape,NoGo,0,1.0,1.0,,98,,
194,Escape,Go,1,1.0,1.0,0.25339698791503906,98,,
195,Avoid,NoGo,0,1.0,1.0,,98,,
196,Escape,NoGo,0,1.0,1.0,,98,,
197,Avoid,Go,1,1.0,1.0,0.29357409477233887,98,,
198,Escape,Go,1,1.0,1.0,0.2801671028137207,98,,
199,Avoid,NoGo,0,0.0,1.0,,98,,
200,Avoid,Go,1,1.0,1.0,0.3068971633911133,98,,
201,Escape,Go,1,0.0,1.0,0.4676198959350586,98,,
202,Escape,Go,1,1.0,1.0,0.4809098243713379,98,,
203,Avoid,Go,1,1.0,1.0,0.29357409477233887,98,,
204,Escape,NoGo,0,0.0,1.0,,98,,
205,Escape,NoGo,0,1.0,1.0,,98,,
206,Avoid,NoGo,0,1.0,1.0,,98,,
207,Avoid,NoGo,0,1.0,1.0,,98,,
208,Avoid,NoGo,0,1.0,1.0,,98,,
209,Avoid,NoGo,0,0.0,1.0,,98,,
210,Escape,NoGo,0,1.0,1.0,,98,,
211,Avoid,Go,1,1.0,1.0,0.6416430473327637,98,,
212,Escape,Go,1,1.0,1.0,0.4809141159057617,98,,
213,Escape,Go,1,1.0,1.0,0.30721306800842285,98,,
214,Avoid,Go,1,1.0,1.0,0.3605160713195801,98,,
215,Escape,NoGo,0,1.0,1.0,,98,,
216,Escape,NoGo,0,1.0,1.0,,98,,
217,Escape,NoGo,0,1.0,1.0,,98,,
218,Avoid,NoGo,0,1.0,1.0,,98,,
219,Escape,Go,1,1.0,1.0,0.2399899959564209,98,,
220,Avoid,Go,1,1.0,1.0,0.387315034866333,98,,
221,Escape,Go,1,1.0,1.0,0.6012921333312988,98,,
222,Avoid,NoGo,0,1.0,1.0,,98,,
223,Avoid,Go,1,0.0,1.0,0.2935791015625,98,,
224,Escape,Go,1,0.0,1.0,0.17300891876220703,98,,
225,Escape,Go,1,1.0,1.0,0.2534029483795166,98,,
226,Avoid,NoGo,0,1.0,1.0,,98,,
227,Escape,NoGo,0,0.0,1.0,,98,,
228,Avoid,Go,1,1.0,1.0,0.3336789608001709,98,,
229,Escape,NoGo,0,1.0,1.0,,98,,
230,Avoid,NoGo,0,1.0,1.0,,98,,
231,Avoid,Go,1,1.0,1.0,0.25344085693359375,98,,
232,Avoid,NoGo,0,0.0,1.0,,98,,
233,Avoid,Go,1,1.0,1.0,0.2533688545227051,98,,
234,Escape,Go,1,1.0,1.0,0.2667269706726074,98,,
235,Avoid,NoGo,0,1.0,1.0,,98,,
236,Escape,NoGo,0,1.0,1.0,,98,,
237,Avoid,Go,1,0.0,1.0,0.2802000045776367,98,,
238,Escape,NoGo,0,1.0,1.0,,98,,
239,Escape,Go,1,1.0,1.0,0.2533688545227051,98,,
0,Escape,Go,1,1.0,1.0,0.6810410022735596,99,,
1,Avoid,Go,0,0.0,0.0,,99,,
2,Avoid,NoGo,0,1.0,1.0,,99,,
3,Escape,NoGo,1,1.0,0.0,0.6148161888122559,99,,
4,Escape,NoGo,1,0.0,0.0,0.6014139652252197,99,,
5,Avoid,Go,1,1.0,1.0,0.5613398551940918,99,,
6,Avoid,NoGo,1,0.0,0.0,0.4541800022125244,99,,
7,Escape,Go,1,0.0,1.0,0.11950087547302246,99,,
8,Avoid,Go,1,1.0,1.0,0.22658991813659668,99,,
9,Escape,Go,1,1.0,1.0,0.2935779094696045,99,,
10,Escape,Go,1,1.0,1.0,1.913240909576416,99,1.0,0.8284790515899658
11,Escape,NoGo,1,0.0,0.0,0.6549971103668213,99,,
12,Avoid,Go,1,0.0,1.0,0.6282391548156738,99,,
13,Avoid,NoGo,0,1.0,1.0,,99,,
14,Avoid,NoGo,0,0.0,1.0,,99,,
15,Escape,NoGo,1,0.0,0.0,0.5746510028839111,99,,
16,Avoid,Go,1,1.0,1.0,0.695044994354248,99,,
17,Escape,Go,1,1.0,1.0,0.039112091064453125,99,,
18,Escape,NoGo,0,1.0,1.0,,99,,
19,Escape,NoGo,0,1.0,1.0,,99,,
20,Escape,Go,1,1.0,1.0,0.052583932876586914,99,,
21,Avoid,NoGo,0,1.0,1.0,,99,,
22,Avoid,Go,1,0.0,1.0,0.48098015785217285,99,,
23,Avoid,NoGo,0,1.0,1.0,,99,,
24,Escape,Go,1,0.0,1.0,0.6418530941009521,99,1.0,0.9758679866790771
25,Escape,NoGo,0,0.0,1.0,,99,,
26,Avoid,NoGo,0,1.0,1.0,,99,,
27,Escape,NoGo,0,1.0,1.0,,99,,
28,Escape,Go,1,1.0,1.0,0.4407658576965332,99,,
29,Avoid,Go,1,1.0,1.0,0.4676320552825928,99,,
30,Avoid,NoGo,0,1.0,1.0,,99,,
31,Avoid,Go,1,1.0,1.0,0.42739200592041016,99,,
32,Avoid,NoGo,0,1.0,1.0,,99,,
33,Escape,Go,1,1.0,1.0,0.3470799922943115,99,,
34,Escape,Go,1,1.0,1.0,0.8826708793640137,99,,
35,Avoid,Go,1,1.0,1.0,1.1905450820922852,99,,
36,Escape,NoGo,0,1.0,1.0,,99,,
37,Avoid,NoGo,0,0.0,1.0,,99,,
38,Avoid,Go,1,1.0,1.0,0.48097920417785645,99,,
39,Escape,NoGo,0,1.0,1.0,,99,,
40,Escape,NoGo,0,0.0,1.0,,99,,
41,Avoid,Go,1,1.0,1.0,0.6550838947296143,99,,
42,Escape,Go,1,0.0,1.0,0.414046049118042,99,,
43,Escape,NoGo,0,1.0,1.0,,99,,
44,Avoid,Go,1,1.0,1.0,0.46758008003234863,99,,
45,Avoid,NoGo,0,1.0,1.0,,99,,
46,Avoid,NoGo,0,1.0,1.0,,99,,
47,Escape,Go,1,1.0,1.0,0.8826642036437988,99,,
48,Escape,NoGo,0,1.0,1.0,,99,,
49,Escape,Go,1,1.0,1.0,1.0031089782714844,99,,
50,Avoid,Go,1,1.0,1.0,0.7085709571838379,99,,
51,Avoid,NoGo,0,1.0,1.0,,99,,
52,Avoid,NoGo,0,0.0,1.0,,99,,
53,Escape,Go,1,1.0,1.0,0.6013500690460205,99,,
54,Escape,NoGo,0,1.0,1.0,,99,,
55,Avoid,Go,1,1.0,1.0,0.601499080657959,99,,
56,Escape,Go,1,1.0,1.0,0.8558261394500732,99,,
57,Escape,NoGo,0,1.0,1.0,,99,,
58,Avoid,NoGo,0,1.0,1.0,,99,,
59,Escape,NoGo,0,1.0,1.0,,99,,
60,Avoid,Go,1,1.0,1.0,0.9897799491882324,99,,
61,Escape,Go,1,1.0,1.0,0.6150169372558594,99,,
62,Avoid,Go,1,0.0,1.0,0.6683838367462158,99,,
63,Avoid,NoGo,0,1.0,1.0,,99,,
64,Avoid,Go,1,1.0,1.0,0.46758604049682617,99,,
65,Avoid,NoGo,0,1.0,1.0,,99,,
66,Avoid,Go,1,1.0,1.0,0.9494709968566895,99,,
67,Escape,NoGo,0,0.0,1.0,,99,,
68,Avoid,NoGo,0,1.0,1.0,,99,,
69,Escape,Go,1,1.0,1.0,0.708590030670166,99,,
70,Escape,Go,1,0.0,1.0,1.016477108001709,99,,
71,Escape,NoGo,0,1.0,1.0,,99,,
72,Escape,NoGo,1,0.0,0.0,0.8826508522033691,99,,
73,Escape,Go,1,1.0,1.0,1.029871940612793,99,,
74,Avoid,Go,1,0.0,1.0,0.4810221195220947,99,,
75,Escape,NoGo,1,0.0,0.0,0.695152997970581,99,,
76,Avoid,NoGo,0,0.0,1.0,,99,,
77,Avoid,NoGo,0,1.0,1.0,,99,,
78,Avoid,Go,1,1.0,1.0,0.7086238861083984,99,,
79,Escape,Go,1,1.0,1.0,0.6282289028167725,99,,
80,Avoid,Go,1,1.0,1.0,0.38730692863464355,99,,
81,Escape,Go,1,1.0,1.0,0.4005911350250244,99,,
82,Avoid,NoGo,0,1.0,1.0,,99,,
83,Escape,Go,1,1.0,1.0,0.4006822109222412,99,,
84,Escape,NoGo,0,0.0,1.0,,99,,
85,Avoid,NoGo,0,1.0,1.0,,99,,
86,Avoid,Go,1,1.0,1.0,0.6148948669433594,99,,
87,Escape,NoGo,0,1.0,1.0,,99,,
88,Escape,Go,1,1.0,1.0,0.9228248596191406,99,,
89,Avoid,Go,0,1.0,0.0,,99,,
90,Escape,NoGo,0,1.0,1.0,,99,,
91,Avoid,NoGo,1,0.0,0.0,0.41406798362731934,99,,
92,Escape,NoGo,0,1.0,1.0,,99,,
93,Avoid,Go,1,1.0,1.0,0.34770917892456055,99,,
94,Escape,Go,1,0.0,1.0,0.5345089435577393,99,,
95,Avoid,NoGo,0,1.0,1.0,,99,,
96,Escape,NoGo,0,1.0,1.0,,99,,
97,Avoid,Go,1,1.0,1.0,0.7486391067504883,99,,
98,Escape,Go,1,1.0,1.0,0.6683440208435059,99,,
99,Avoid,NoGo,0,0.0,1.0,,99,,
100,Escape,NoGo,0,0.0,1.0,,99,,
101,Avoid,NoGo,0,1.0,1.0,,99,,
102,Escape,Go,1,1.0,1.0,0.7219018936157227,99,,
103,Avoid,Go,1,1.0,1.0,0.9629929065704346,99,,
104,Escape,Go,1,1.0,1.0,0.7085309028625488,99,,
105,Avoid,Go,1,1.0,1.0,0.6015229225158691,99,,
106,Avoid,NoGo,0,1.0,1.0,,99,,
107,Avoid,NoGo,0,0.0,1.0,,99,,
108,Escape,NoGo,0,1.0,1.0,,99,,
109,Escape,Go,1,1.0,1.0,1.0165250301361084,99,,
110,Escape,NoGo,0,1.0,1.0,,99,,
111,Avoid,Go,1,0.0,1.0,0.9093968868255615,99,,
112,Avoid,NoGo,0,1.0,1.0,,99,,
113,Escape,NoGo,0,1.0,1.0,,99,,
114,Avoid,NoGo,0,1.0,1.0,,99,,
115,Avoid,Go,1,1.0,1.0,0.8029890060424805,99,,
116,Avoid,Go,1,1.0,1.0,0.6683168411254883,99,,
117,Escape,NoGo,0,1.0,1.0,,99,,
118,Escape,Go,1,0.0,1.0,0.9629859924316406,99,,
119,Escape,Go,1,1.0,1.0,0.8691811561584473,99,,
120,Avoid,Go,1,0.0,1.0,0.8162109851837158,99,,
121,Avoid,NoGo,0,1.0,1.0,,99,,
122,Avoid,NoGo,0,0.0,1.0,,99,,
123,Escape,NoGo,0,1.0,1.0,,99,,
124,Escape,NoGo,0,1.0,1.0,,99,,
125,Avoid,Go,1,1.0,1.0,0.9495940208435059,99,,
126,Escape,Go,1,1.0,1.0,0.7619960308074951,99,,
127,Escape,Go,1,1.0,1.0,0.6818430423736572,99,,
128,Escape,Go,1,0.0,1.0,0.9227571487426758,99,,
129,Avoid,Go,1,1.0,1.0,1.0299489498138428,99,,
130,Escape,Go,1,1.0,1.0,0.6014230251312256,99,,
131,Avoid,Go,0,0.0,0.0,,99,,
132,Avoid,NoGo,1,0.0,0.0,1.2172279357910156,99,,
133,Avoid,NoGo,1,0.0,0.0,1.4717180728912354,99,,
134,Escape,NoGo,0,1.0,1.0,,99,,
135,Escape,NoGo,1,0.0,0.0,0.6415729522705078,99,,
136,Escape,NoGo,1,0.0,0.0,0.8691589832305908,99,,
137,Escape,Go,1,1.0,1.0,0.9763631820678711,99,,
138,Avoid,Go,1,0.0,1.0,0.2934231758117676,99,,
139,Avoid,NoGo,0,1.0,1.0,,99,,
140,Escape,NoGo,0,0.0,1.0,,99,,
141,Avoid,NoGo,0,1.0,1.0,,99,,
142,Escape,Go,1,1.0,1.0,0.5881078243255615,99,,
143,Avoid,Go,1,1.0,1.0,0.5879759788513184,99,,
144,Escape,Go,1,1.0,1.0,0.8291220664978027,99,,
145,Escape,NoGo,0,0.0,1.0,,99,,
146,Escape,NoGo,0,1.0,1.0,,99,,
147,Avoid,Go,1,1.0,1.0,0.3337588310241699,99,,
148,Avoid,Go,1,1.0,1.0,0.9495551586151123,99,,
149,Escape,Go,1,1.0,1.0,1.1771330833435059,99,,
150,Avoid,NoGo,0,0.0,1.0,,99,,
151,Avoid,NoGo,0,1.0,1.0,,99,,
152,Avoid,NoGo,0,1.0,1.0,,99,,
153,Escape,Go,1,0.0,1.0,0.8825438022613525,99,,
154,Escape,NoGo,0,1.0,1.0,,99,,
155,Escape,Go,1,1.0,1.0,0.5881350040435791,99,,
156,Avoid,NoGo,0,1.0,1.0,,99,,
157,Escape,NoGo,0,1.0,1.0,,99,,
158,Avoid,Go,1,1.0,1.0,0.49439501762390137,99,,
159,Avoid,Go,1,1.0,1.0,1.056663990020752,99,,
160,Avoid,Go,0,0.0,0.0,,99,,
161,Escape,Go,1,1.0,1.0,0.9762189388275146,99,,
162,Escape,Go,1,0.0,1.0,0.8022680282592773,99,,
163,Avoid,Go,1,1.0,1.0,0.748737096786499,99,,
164,Avoid,NoGo,0,1.0,1.0,,99,,
165,Escape,NoGo,0,0.0,1.0,,99,,
166,Avoid,NoGo,0,1.0,1.0,,99,,
167,Escape,NoGo,0,1.0,1.0,,99,,
168,Escape,Go,1,1.0,1.0,0.8826489448547363,99,,
169,Escape,NoGo,0,1.0,1.0,,99,,
170,Escape,NoGo,0,1.0,1.0,,99,,
171,Avoid,NoGo,0,0.0,1.0,,99,,
172,Avoid,Go,1,1.0,1.0,0.6952810287475586,99,,
173,Avoid,NoGo,0,1.0,1.0,,99,,
174,Avoid,Go,1,0.0,1.0,0.8023440837860107,99,,
175,Escape,Go,1,1.0,1.0,0.7085559368133545,99,,
176,Avoid,Go,1,1.0,1.0,0.49437379837036133,99,,
177,Escape,NoGo,0,1.0,1.0,,99,,
178,Avoid,NoGo,0,1.0,1.0,,99,,
179,Avoid,NoGo,0,1.0,1.0,,99,,
180,Escape,NoGo,0,1.0,1.0,,99,,
181,Escape,Go,1,1.0,1.0,0.7893080711364746,99,,
182,Escape,Go,1,1.0,1.0,0.9227590560913086,99,,
183,Avoid,Go,1,0.0,1.0,0.46758508682250977,99,,
184,Avoid,Go,0,0.0,0.0,,99,,
185,Escape,Go,1,1.0,1.0,0.7754859924316406,99,,
186,Escape,Go,1,0.0,1.0,1.1637630462646484,99,,
187,Avoid,NoGo,0,1.0,1.0,,99,,
188,Avoid,NoGo,0,1.0,1.0,,99,,
189,Avoid,Go,1,1.0,1.0,0.32032299041748047,99,,
190,Escape,NoGo,0,0.0,1.0,,99,,
191,Escape,NoGo,0,1.0,1.0,,99,,
192,Escape,NoGo,0,1.0,1.0,,99,,
193,Escape,Go,0,0.0,0.0,,99,,
194,Escape,Go,1,1.0,1.0,0.4675168991088867,99,,
195,Avoid,NoGo,0,0.0,1.0,,99,,
196,Avoid,Go,1,1.0,1.0,0.33365511894226074,99,,
197,Escape,NoGo,0,1.0,1.0,,99,,
198,Avoid,NoGo,0,1.0,1.0,,99,,
199,Avoid,Go,1,1.0,1.0,0.4541149139404297,99,,
200,Escape,NoGo,0,0.0,1.0,,99,,
201,Avoid,NoGo,0,1.0,1.0,,99,,
202,Escape,Go,1,1.0,1.0,0.7220180034637451,99,,
203,Escape,Go,1,0.0,1.0,0.5479001998901367,99,,
204,Escape,NoGo,0,1.0,1.0,,99,,
205,Avoid,Go,1,1.0,1.0,0.48099803924560547,99,,
206,Avoid,NoGo,0,1.0,1.0,,99,,
207,Avoid,Go,1,1.0,1.0,1.150456190109253,99,,
208,Avoid,Go,1,1.0,1.0,0.7353420257568359,99,,
209,Escape,NoGo,0,1.0,1.0,,99,,
210,Avoid,Go,1,1.0,1.0,1.672633171081543,99,,
211,Escape,Go,1,1.0,1.0,1.0834300518035889,99,,
212,Avoid,NoGo,0,1.0,1.0,,99,,
213,Avoid,NoGo,0,0.0,1.0,,99,,
214,Escape,NoGo,0,1.0,1.0,,99,,
215,Escape,Go,1,1.0,1.0,0.8156111240386963,99,,
216,Escape,Go,1,1.0,1.0,0.5345301628112793,99,,
217,Avoid,NoGo,0,1.0,1.0,,99,,
218,Escape,NoGo,0,1.0,1.0,,99,,
219,Avoid,NoGo,0,1.0,1.0,,99,,
220,Escape,NoGo,0,1.0,1.0,,99,,
221,Escape,Go,1,1.0,1.0,0.42740392684936523,99,,
222,Avoid,Go,1,1.0,1.0,0.34713101387023926,99,,
223,Avoid,Go,1,0.0,1.0,0.49427199363708496,99,,
224,Avoid,NoGo,0,1.0,1.0,,99,,
225,Escape,Go,1,1.0,1.0,0.6818029880523682,99,,
226,Avoid,NoGo,0,1.0,1.0,,99,,
227,Escape,NoGo,0,0.0,1.0,,99,,
228,Escape,Go,1,0.0,1.0,0.588001012802124,99,,
229,Escape,NoGo,0,1.0,1.0,,99,,
230,Avoid,Go,1,1.0,1.0,0.373837947845459,99,,
231,Avoid,Go,1,1.0,1.0,0.4676089286804199,99,,
232,Avoid,NoGo,0,1.0,1.0,,99,,
233,Escape,Go,1,1.0,1.0,0.33348798751831055,99,,
234,Escape,NoGo,0,1.0,1.0,,99,,
235,Escape,Go,1,1.0,1.0,0.49434804916381836,99,,
236,Avoid,Go,1,1.0,1.0,1.0031471252441406,99,,
237,Avoid,Go,1,0.0,1.0,1.2039539813995361,99,,
238,Escape,NoGo,0,1.0,1.0,,99,,
239,Avoid,NoGo,0,0.0,1.0,,99,,
0,Escape,NoGo,1,1.0,0.0,0.37316083908081055,100,,
1,Avoid,NoGo,0,1.0,1.0,,100,,
2,Avoid,Go,1,1.0,1.0,0.9362008571624756,100,,
3,Avoid,NoGo,0,1.0,1.0,,100,,
4,Avoid,Go,1,1.0,1.0,0.7621200084686279,100,,
5,Escape,NoGo,1,0.0,0.0,0.9091029167175293,100,1.0,0.8017971515655518
6,Escape,Go,1,1.0,1.0,0.1194300651550293,100,,
7,Escape,Go,1,0.0,1.0,0.48146820068359375,100,,
8,Avoid,NoGo,0,0.0,1.0,,100,,
9,Escape,Go,1,1.0,1.0,1.6591119766235352,100,,
10,Avoid,Go,1,0.0,1.0,0.9896941184997559,100,,
11,Escape,NoGo,1,0.0,0.0,0.6147990226745605,100,,
12,Avoid,Go,1,1.0,1.0,0.6817100048065186,100,,
13,Escape,NoGo,0,1.0,1.0,,100,,
14,Avoid,NoGo,0,1.0,1.0,,100,,
15,Escape,Go,1,1.0,1.0,1.8733129501342773,100,,
16,Escape,Go,1,1.0,1.0,1.377810001373291,100,,
17,Escape,Go,1,1.0,1.0,1.2440741062164307,100,,
18,Escape,NoGo,0,1.0,1.0,,100,,
19,Avoid,NoGo,0,1.0,1.0,,100,,
20,Avoid,Go,1,1.0,1.0,0.37385010719299316,100,,
21,Avoid,Go,1,0.0,1.0,0.4141080379486084,100,,
22,Escape,NoGo,0,1.0,1.0,,100,,
23,Avoid,NoGo,0,1.0,1.0,,100,,
24,Escape,Go,1,0.0,1.0,0.4006690979003906,100,,
25,Escape,NoGo,0,0.0,1.0,,100,,
26,Avoid,NoGo,0,1.0,1.0,,100,,
27,Avoid,Go,1,1.0,1.0,0.6149299144744873,100,,
28,Escape,NoGo,1,0.0,0.0,0.9227731227874756,100,,
29,Avoid,NoGo,0,1.0,1.0,,100,,
30,Avoid,Go,1,1.0,1.0,0.7754590511322021,100,,
31,Escape,Go,1,1.0,1.0,0.4541590213775635,100,,
32,Avoid,Go,1,1.0,1.0,1.4181911945343018,100,,
33,Escape,Go,1,1.0,1.0,0.413999080657959,100,,
34,Avoid,NoGo,0,1.0,1.0,,100,,
35,Avoid,Go,1,1.0,1.0,0.5479660034179688,100,,
36,Escape,NoGo,0,1.0,1.0,,100,,
37,Avoid,NoGo,0,0.0,1.0,,100,,
38,Escape,NoGo,0,1.0,1.0,,100,,
39,Escape,Go,1,1.0,1.0,0.33371686935424805,100,,
40,Avoid,Go,1,1.0,1.0,0.574692964553833,100,,
41,Avoid,NoGo,0,1.0,1.0,,100,,
42,Escape,NoGo,0,0.0,1.0,,100,,
43,Avoid,Go,1,1.0,1.0,0.5210940837860107,100,,
44,Escape,NoGo,0,1.0,1.0,,100,,
45,Escape,Go,1,1.0,1.0,0.4140620231628418,100,,
46,Avoid,NoGo,0,1.0,1.0,,100,,
47,Escape,Go,1,0.0,1.0,0.668241024017334,100,,
48,Avoid,Go,1,1.0,1.0,0.6952152252197266,100,,
49,Escape,Go,1,1.0,1.0,0.4943199157714844,100,,
50,Escape,NoGo,0,1.0,1.0,,100,,
51,Avoid,NoGo,0,0.0,1.0,,100,,
52,Escape,Go,1,1.0,1.0,0.5211520195007324,100,,
53,Avoid,NoGo,0,1.0,1.0,,100,,
54,Escape,NoGo,0,1.0,1.0,,100,,
55,Avoid,Go,1,1.0,1.0,0.869178056716919,100,,
56,Avoid,NoGo,0,1.0,1.0,,100,,
57,Avoid,Go,1,0.0,1.0,0.6281731128692627,100,,
58,Avoid,Go,1,1.0,1.0,0.44080090522766113,100,,
59,Escape,NoGo,0,1.0,1.0,,100,,
60,Escape,NoGo,0,1.0,1.0,,100,,
61,Escape,Go,1,1.0,1.0,0.30696892738342285,100,,
62,Avoid,NoGo,0,1.0,1.0,,100,,
63,Escape,Go,1,1.0,1.0,0.4274570941925049,100,,
64,Avoid,NoGo,0,1.0,1.0,,100,,
65,Avoid,NoGo,0,1.0,1.0,,100,,
66,Escape,NoGo,0,0.0,1.0,,100,,
67,Avoid,Go,1,1.0,1.0,0.5479638576507568,100,,
68,Escape,NoGo,0,1.0,1.0,,100,,
69,Escape,Go,1,1.0,1.0,0.3870809078216553,100,,
70,Escape,Go,1,0.0,1.0,1.0432579517364502,100,,
71,Avoid,Go,1,1.0,1.0,0.7086241245269775,100,,
72,Escape,Go,1,1.0,1.0,0.36052393913269043,100,,
73,Escape,NoGo,0,1.0,1.0,,100,,
74,Avoid,Go,1,0.0,1.0,0.5747091770172119,100,,
75,Avoid,NoGo,0,0.0,1.0,,100,,
76,Escape,Go,1,1.0,1.0,0.4408268928527832,100,,
77,Avoid,NoGo,0,1.0,1.0,,100,,
78,Escape,NoGo,0,1.0,1.0,,100,,
79,Avoid,Go,1,1.0,1.0,0.8424620628356934,100,,
80,Avoid,Go,1,1.0,1.0,0.5343730449676514,100,,
81,Avoid,Go,1,1.0,1.0,0.4542500972747803,100,,
82,Escape,Go,1,1.0,1.0,0.46747493743896484,100,,
83,Escape,NoGo,0,0.0,1.0,,100,,
84,Escape,Go,1,1.0,1.0,0.4006481170654297,100,,
85,Escape,NoGo,0,1.0,1.0,,100,,
86,Avoid,NoGo,0,1.0,1.0,,100,,
87,Avoid,NoGo,0,1.0,1.0,,100,,
88,Avoid,NoGo,0,1.0,1.0,,100,,
89,Escape,NoGo,0,1.0,1.0,,100,,
90,Escape,Go,1,0.0,1.0,0.45419788360595703,100,,
91,Avoid,Go,1,0.0,1.0,0.655022144317627,100,,
92,Escape,Go,1,1.0,1.0,0.7219939231872559,100,,
93,Escape,NoGo,0,1.0,1.0,,100,,
94,Avoid,NoGo,0,1.0,1.0,,100,,
95,Avoid,Go,1,1.0,1.0,0.7487590312957764,100,,
96,Escape,Go,1,1.0,1.0,0.4542121887207031,100,,
97,Escape,NoGo,0,0.0,1.0,,100,,
98,Avoid,Go,1,1.0,1.0,0.9495618343353271,100,,
99,Avoid,NoGo,0,0.0,1.0,,100,,
100,Avoid,Go,1,1.0,1.0,0.6148178577423096,100,,
101,Escape,NoGo,0,1.0,1.0,,100,,
102,Escape,Go,1,1.0,1.0,0.4274299144744873,100,,
103,Avoid,NoGo,0,1.0,1.0,,100,,
104,Escape,NoGo,0,1.0,1.0,,100,,
105,Escape,Go,1,1.0,1.0,0.4006309509277344,100,,
106,Avoid,NoGo,0,0.0,1.0,,100,,
107,Avoid,NoGo,0,1.0,1.0,,100,,
108,Escape,Go,1,1.0,1.0,0.33369994163513184,100,,
109,Escape,NoGo,0,1.0,1.0,,100,,
110,Avoid,Go,1,1.0,1.0,0.48101806640625,100,,
111,Avoid,Go,1,0.0,1.0,0.5880618095397949,100,,
112,Avoid,NoGo,0,1.0,1.0,,100,,
113,Escape,Go,1,1.0,1.0,0.829063892364502,100,,
114,Avoid,NoGo,0,1.0,1.0,,100,,
115,Escape,NoGo,0,1.0,1.0,,100,,
116,Escape,Go,1,0.0,1.0,0.5748670101165771,100,,
117,Escape,NoGo,0,1.0,1.0,,100,,
118,Avoid,Go,1,1.0,1.0,0.668450117111206,100,,
