name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a1[2,2]",0.609,0.00235,0.180,0.292,0.621,0.888,5896,0.673,0.999
"a1[2,3]",0.454,0.00481,0.181,0.182,0.438,0.778,1414,0.161,1.00
"a1[2,4]",0.301,0.00371,0.181,0.0610,0.270,0.648,2381,0.272,1.00
"a1[2,5]",0.396,0.00205,0.117,0.218,0.387,0.602,3265,0.373,1.00
"a1[2,6]",0.653,0.00302,0.167,0.359,0.662,0.909,3053,0.348,1.000
"a1[2,7]",0.494,0.00645,0.221,0.136,0.497,0.859,1172,0.134,1.00
"a1[2,8]",0.206,0.00700,0.209,0.0119,0.117,0.642,890,0.101,1.00
"a1[2,9]",0.686,0.00400,0.181,0.358,0.708,0.945,2034,0.232,1.00
"a1[2,10]",0.157,0.00462,0.112,0.0451,0.126,0.375,583,0.0665,1.00
"a1[2,11]",0.290,0.00216,0.121,0.127,0.271,0.517,3114,0.355,1.00
"a1[2,12]",0.578,0.00379,0.189,0.274,0.575,0.889,2478,0.283,1.00
"a1[2,13]",0.260,0.00117,0.0745,0.150,0.252,0.394,4072,0.465,1.00
"a1[2,14]",0.449,0.00693,0.219,0.140,0.420,0.841,998,0.114,1.01
"a1[2,15]",0.711,0.00404,0.201,0.310,0.757,0.964,2484,0.283,1.000
"a1[2,16]",0.281,0.00192,0.102,0.138,0.268,0.467,2797,0.319,1.00
"a1[2,17]",0.442,0.0270,0.330,0.0109,0.489,0.921,150,0.0171,1.01
"a1[2,18]",0.573,0.00310,0.149,0.333,0.569,0.818,2301,0.263,1.00
"a1[2,19]",0.829,0.00345,0.137,0.558,0.866,0.985,1583,0.181,1.00
"a1[2,20]",0.350,0.00559,0.230,0.0534,0.308,0.774,1695,0.193,1.01
"a1[2,21]",0.386,0.00863,0.238,0.0869,0.338,0.837,763,0.0870,1.01
"a1[2,22]",0.298,0.00707,0.213,0.0703,0.223,0.733,907,0.103,1.00
"a1[2,23]",0.494,0.00228,0.134,0.285,0.488,0.729,3449,0.394,0.999
"a1[2,24]",0.688,0.00344,0.189,0.341,0.715,0.946,3017,0.344,1.000
