name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"sigma_c[2]",0.00971,0.0000556,0.00174,0.00710,0.00954,0.0128,980,0.0676,1.00
"sigma_c[3]",0.0123,0.0000907,0.00252,0.00852,0.0120,0.0167,775,0.0534,1.00
"sigma_c[4]",0.494,0.00775,0.118,0.327,0.480,0.707,230,0.0159,1.03
"sigma_c[5]",0.103,0.00102,0.0299,0.0611,0.0992,0.159,857,0.0591,1.00
"sigma_d[1]",0.0283,0.000817,0.0140,0.00984,0.0258,0.0540,292,0.0201,1.01
"sigma_d[2]",0.00281,0.0000178,0.000640,0.00188,0.00274,0.00396,1290,0.0890,1.00
"sigma_d[3]",0.00390,0.0000387,0.00114,0.00224,0.00380,0.00590,868,0.0599,1.01
"sigma_d[4]",0.0678,0.00110,0.0189,0.0411,0.0657,0.101,292,0.0202,1.01
"sigma_d[5]",0.0147,0.000353,0.00865,0.00352,0.0131,0.0309,598,0.0413,1.01
"rho[1]",0.965,0.00107,0.0188,0.930,0.969,0.989,312,0.0215,1.01
"rho[2]",0.546,0.00312,0.0992,0.369,0.552,0.695,1007,0.0695,1.01
"rho[3]",0.513,0.00489,0.131,0.282,0.524,0.711,719,0.0496,1.01
"rho[4]",0.749,0.00541,0.0858,0.584,0.759,0.867,252,0.0174,1.02
"rho[5]",0.744,0.00599,0.146,0.472,0.770,0.935,594,0.0410,1.02
# Inference for Stan model: mb_model
# 4 chains: each with iter=(1000,1000,1000,1000); warmup=(0,0,0,0); thin=(1,1,1,1); 4000 iterations saved.
# 
# Warmup took (11910, 11220, 12455, 12278) seconds, 13 hours total
# Sampling took (3641, 3878, 3455, 3527) seconds, 4.0 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
