name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[2,87]	-0.222	0.00905	0.371	-0.83	-0.224	0.383	1680.0	1.34	1.0
beta_c_pr[2,88]	0.717	0.0116	0.595	-0.216	0.699	1.71	2619.0	2.09	1.0
beta_c_pr[2,89]	0.44	0.0105	0.566	-0.451	0.423	1.4	2902.0	2.32	1.0
beta_c_pr[2,90]	0.55	0.0095	0.417	-0.118	0.55	1.26	1928.0	1.54	1.0
beta_c_pr[2,91]	0.718	0.0118	0.697	-0.416	0.701	1.87	3486.0	2.78	1.0
beta_c_pr[2,92]	-0.525	0.0084	0.389	-1.17	-0.534	0.125	2142.0	1.71	1.0
beta_c_pr[2,93]	0.475	0.0117	0.679	-0.615	0.457	1.64	3384.0	2.7	1.0
beta_c_pr[2,94]	-1.44	0.00848	0.467	-2.23	-1.44	-0.675	3033.0	2.42	1.0
beta_c_pr[3,1]	0.00854	0.0111	0.736	-1.18	0.031	1.19	4397.0	3.51	1.0
beta_c_pr[3,2]	0.0913	0.0103	0.556	-0.837	0.0933	0.991	2889.0	2.31	1.0
beta_c_pr[3,3]	-0.0043	0.00861	0.506	-0.816	-0.0133	0.835	3457.0	2.76	1.0
beta_c_pr[3,4]	-0.0475	0.0113	0.759	-1.26	-0.0461	1.2	4480.0	3.58	1.0
beta_c_pr[3,5]	0.54	0.0115	0.744	-0.666	0.542	1.77	4155.0	3.32	1.0
beta_c_pr[3,6]	-0.915	0.0103	0.69	-2.05	-0.906	0.207	4461.0	3.56	1.0
beta_c_pr[3,7]	1.25	0.00966	0.61	0.235	1.25	2.25	3979.0	3.18	1.0
beta_c_pr[3,8]	0.064	0.00848	0.544	-0.817	0.0533	0.98	4116.0	3.29	1.0
beta_c_pr[3,9]	-0.00574	0.0112	0.694	-1.12	-0.00763	1.14	3845.0	3.07	1.0
beta_c_pr[3,10]	-0.555	0.00823	0.503	-1.38	-0.554	0.25	3732.0	2.98	1.0
beta_c_pr[3,11]	0.555	0.00903	0.56	-0.35	0.548	1.49	3848.0	3.07	1.0
beta_c_pr[3,12]	0.122	0.00934	0.595	-0.85	0.12	1.09	4056.0	3.24	1.0
beta_c_pr[3,13]	1.26	0.00891	0.558	0.362	1.26	2.18	3931.0	3.14	1.0
beta_c_pr[3,14]	1.54	0.0113	0.693	0.425	1.52	2.71	3770.0	3.01	1.0
beta_c_pr[3,15]	0.553	0.0127	0.835	-0.82	0.563	1.94	4346.0	3.47	1.0
beta_c_pr[3,16]	-0.681	0.00985	0.677	-1.78	-0.688	0.45	4717.0	3.77	1.0
beta_c_pr[3,17]	0.463	0.0122	0.783	-0.817	0.449	1.76	4104.0	3.28	0.999
beta_c_pr[3,18]	-0.335	0.00893	0.578	-1.28	-0.34	0.615	4188.0	3.34	1.0
beta_c_pr[3,19]	-0.768	0.00901	0.577	-1.72	-0.765	0.18	4100.0	3.27	1.0
beta_c_pr[3,20]	0.103	0.0117	0.823	-1.21	0.092	1.47	4931.0	3.94	1.0
beta_c_pr[3,21]	-0.672	0.0112	0.743	-1.88	-0.685	0.559	4375.0	3.49	1.0
beta_c_pr[3,22]	1.2	0.0095	0.605	0.229	1.19	2.21	4059.0	3.24	1.0
beta_c_pr[3,23]	-0.462	0.0119	0.772	-1.74	-0.454	0.846	4218.0	3.37	1.0
beta_c_pr[3,24]	-0.649	0.00869	0.526	-1.5	-0.648	0.194	3663.0	2.92	1.0
beta_c_pr[3,25]	-0.561	0.0112	0.721	-1.76	-0.571	0.632	4172.0	3.33	1.0
